,id,created_with,entity_type,photo_id,photo_url,first_message_read,userbot_id,name,username,access_hash,about,cheat,cheat_created,ios_ban,scam,verified,fake,hidden,blocked,language_code,birthdate,created
84,1851091271,,public_channel,5.213202970441795e+18,https://telegra.ph/file/8ebef5060a79b5940d945.jpg,True,,ебаный поэт типа,obesillen,3349736160227406065,залетай в мою историю.,,,False,False,False,False,False,True,ru,2023-01-24 15:03:41.000000,2023-02-08 19:59:42.984960
85,1322827215,,public_channel,5.465566568625844e+18,https://telegra.ph/file/ab6260f675585f2d85433.jpg,True,5527967626.0,БЕЗ ОБМЕЖЕНЬ,bezobmezhen,5572551476775147927,,,,False,False,False,False,False,False,uk,2018-06-05 11:56:52.000000,2023-02-27 17:04:10.015421
86,1545666330,,public_channel,5.239957764837586e+18,https://telegra.ph/file/969d24c7865e659c922ac.jpg,True,5505823880.0,Fem Education,femeducation,8375305794351081832,"Обучаем феминизму, любви и уважению к себе.
Бот для связи: @FemEd_bot

По вопросам сотрудничества обращаться в бота!",,,False,False,False,False,False,False,ru,2021-08-09 05:15:06.000000,2023-01-27 01:54:27.574091
87,1767650816,,public_channel,5.467784515507304e+18,https://telegra.ph/file/b9ca6ac96f6192018a532.jpg,True,5561199167.0,Администрация Каргасокского района,kargasokskii_raion,1362842294616637711,"Официальная страница Администрации Каргасокского района
Самая точная и быстрая информация из первых рук🙌🏻
Мы готовы вести диалог с каждым жителем Каргасокского района",,,False,False,False,False,False,False,ru,2022-03-11 14:45:13.000000,2023-01-26 22:13:20.087334
88,1775557698,,public_channel,5.231073895568755e+18,https://telegra.ph/file/1aee92e6a1122bd7b8df9.jpg,True,5422002103.0,Твоя Дива,sweetdiva3901,6040680029334886520,Уютное и милое местечко),,,False,False,False,False,False,False,ru,2021-11-28 19:01:02.000000,2023-02-18 13:40:28.078111
89,1093454858,,public_channel,1.5019424059407503e+18,https://telegra.ph/file/57fadd81cc8b06800daf9.jpg,True,,БИЗНЕС БАСТАУ,biznesbastau,-9184929416301490281,,,,False,False,False,False,False,False,,2017-06-08 07:17:30.000000,2023-03-05 14:51:20.822913
90,1895211105,,public_channel,5.366058421259976e+18,https://telegra.ph/file/6a65521a79680b04710e0.jpg,True,5435548466.0,BS|Дешëвые гемы|Турниры,turnir2bs,-5837455071536625640,Бесплатные и платные турниры,,,False,False,False,False,False,False,ru,2022-09-29 11:15:08.000000,2023-01-26 16:19:28.027664
91,1652749617,,public_channel,5.271919365266195e+18,https://telegra.ph/file/10c4bb2d42ea974210a04.jpg,True,5579513108.0,В Чемодане,chemodanfest,975865105817993852,Все новости о семейном фестивале детской литературы на русском языке в Израиле,,,False,False,False,False,False,False,ru,2022-09-10 13:16:18.000000,2023-01-27 02:15:30.977561
92,1789007025,,public_channel,5.131861791708655e+18,https://telegra.ph/file/63edf13c3d0fe98c1a7e0.jpg,True,,𝙎𝙚𝙘𝙧𝙚𝙩𝙞𝙣𝙝𝙤 ツ,secretinho7,8818096932610119633,,,,True,False,False,False,False,False,,2022-11-05 22:47:25.000000,2023-01-26 13:20:32.121998
93,1355974420,,public_channel,5.411632435201946e+18,https://telegra.ph/file/70413c91660614bc91878.jpg,True,5484671323.0,Современное искусство,new_is,3143993583637522784,Администратор: @mkdir42,,,False,False,False,False,False,False,ru,2020-07-21 13:21:31.000000,2023-01-26 14:31:49.900884
94,1207158738,,public_channel,,,True,,Засланец из космоса,zaslanec_iz_kosmosa,3157987607902961996,,,,True,False,False,False,False,False,,,2023-03-07 16:21:25.219296
95,1502303438,,public_channel,5.242508464310303e+18,https://telegra.ph/file/0c841ef820916f15c860d.jpg,True,5527967626.0,VOLOKNO magazine,voloknomagazine,-417321246982220235,"Журнал о вязании 
Печатный номер volokno-fest.ru",,,False,False,False,False,False,False,ru,2022-02-24 14:21:36.000000,2023-01-31 07:21:12.587729
96,1888855049,,public_channel,,,True,,Asminog,asminog_ton,-3591910615367061643,,,,False,False,False,False,False,False,,2023-02-05 12:07:52.000000,2023-02-05 12:41:00.314882
97,1556715992,,public_channel,5.003931238700002e+18,https://telegra.ph/file/44b44a31c8e64d8c99e2f.jpg,True,,CyberCum 🍌💦,cybercum_online,7053099641106855171,,,,True,False,False,False,False,False,,2022-10-15 16:58:21.000000,2023-02-10 17:22:49.723005
98,1671584536,,public_channel,5.454211774606854e+18,https://telegra.ph/file/0e44b507e22da14ccf893.jpg,True,5449097984.0,чай с шоколадом^^,teasvis,3625583085043523556,"^на этом канале будут проводиться игры связанные с кпоп,а также конкурсы",,,False,False,False,False,False,False,ru,2022-12-17 12:19:25.000000,2023-02-19 13:10:34.605555
99,1070695961,,public_channel,6.85419825336527e+17,https://telegra.ph/file/78706bbd079695517b39e.jpg,True,5540500755.0,About Japan,about_japan,1850709509512028324,About Japan,,,False,False,False,False,False,False,ru,2016-10-16 09:39:01.000000,2023-02-14 09:37:18.098307
